;Date de publication;Ville;Avis;Score;Type
590;23/05/2019;Taverny;Acceuil moyen et services qui laissent dsirer ;0.641235113;Neutre
591;23/05/2018;Taverny;Une agence au top des conseillers ractifs merci;0.976596236;Positif
592;23/05/2019;Taverny;Un pole emploi viter tout prix;0.82482402;Negatif
593;23/05/2018;Taverny;Du vrai foutage de gueule;0.621636786;Negatif
594;23/11/2022;Paris;La prise en charge est plus que dplorable Des conseillers qui ncoutent absolument pas les gens quils suivent rponses presque robotiques aux mails 0 considration pour les profils jeunes 25 ans qui en veulent et qui dsirent sen sortir dirait presque quils prennent plaisir mettre des btons dans les roues de ceux qui ne veulent pas finir leur vie conseiller ple emploi fuir au maximum Les employs sont si incomptents quon se demande comment ils sont embauchs au hasard ;0.803014725;Negatif
595;23/11/2022;Paris;Ils sont irrespectueux se foutent de votre gueule et des gros menteurs a fait 4 mois quils disent quils vont rgler le problme Jattend toujours Des personnes incomptencesJe dois faire leur travail leur place une autre agence Ple emploi tait assez surprise que je les appelle la place de ses collgues du 51 rue Piat;0.95802737;Negatif
596;22/05/2021;Paris;Je suis inscrite cette agence j ai eu auparavant 2 conseillers trs l coute trs humains et bienveillants et depuis quelques temps cest une autre conseillre avec qui la communication ne passe pas du tout elle est trs dsagrable agressive et n est pas du tout lcoute Comment faire pour demander changer de conseillere Merci davance;0.669751704;Negatif
597;23/05/2019;Paris;Jai eu faire 3 conseills diffrents dans cette agence 2 super lcoute gentils et qui mont bien tout expliqu et trs bien conseills dont conseillre actuelle et 1 horrible sur la dfensive malaimable do ltoile en moins;0.551368132;Positif
598;23/05/2018;Paris;AffreuxLe pire ple emploi de ParisPrenez un ticket revenez demain panne informatique au guichet daccueilMme la Caf ou au impts est mieux accueilli;0.980379425;Negatif
599;22/05/2022;Paris;BonjourJe voudrais signaler que jai t trs bien accueillie ce matin dans cette agence Merci;0.809049189;Positif
600;23/05/2017;Paris;aucune piti sang froid pas de solidarit pense que dargent;0.8868981;Negatif
601;23/05/2017;Paris;Le numro de tlphone est erronmerci de le rectifier vers le 3949;0.553003311;Negatif
602;23/05/2019;Paris;Agrable;0.924855292;Positif
603;24/09/2022;Clichy;De trs mauvaises expriences avec le centre Ple Emploi de Clichy De nombreuses informations manquantes chaque conseiller sa manire de procder et donc mon dossier se retrouve bloqu chaque tape Des indemnits quil faut supplier pour pouvoir les toucher avec plusieurs semaines de retard Jai un statut dautoentrepreneur mais en fait il vaut mieux ne pas travailler sinon les dmarches deviennent compliqus et mme les conseillers sy perdent;0.969316736;Negatif
604;22/05/2022;Clichy;Pole emploi dans lensemble bien entretenue un conseiler votre coute mais avec les nouvelles dmarches et les rformes operer ont ce rapproche plus dun tablissement rentabiliserLors de mon entretien mavertit avant toute choses que 3 refus de travailsindmnisations sautok pour une 1 er impression quasi froideEn bref jai trouver du taff rapidement mais surement pas grace eux et encore moins avec leurs offres demploi sur site;0.592331022;Negatif
605;22/05/2021;Clichy;Des conseillers trs pro accueillant lcoute et respectueux de la personne Jai t reue par 3 personnes diffrentes lune pour linscription la sde pour les allocations et la 3eme pour la VAE Venant moimme du mtier de conseillere en insertion jai apprci le bon etat desprit dontologique qui rgne dans cette agence Bravo;0.957327515;Positif
606;22/05/2020;Clichy;quipe incomptente vit de tout prix quitte faire 30 minutes de transport pour ce diriger vers un autre je vous le conseille trs fortement il mois je suis all pole emploi pour premire demande dallocation chmage car je nai seulement 18 ans et tout ce qui est administratif je ni connait rienTrs bien accueilli propose de soccuper de mon dossier 1 mois plus tard apres 5 mail envoy avec des reponse positif comme quoi lon soccuper de mon dossier il fallais attendreAujourdhui je dirige vers cette fameuse agence rsultatJe suis radi et dsinscrit ils se sont occuper de RIEN DU TOUT on est jamais mieux servi que par sois mme dsormais je vais men occuper soloDOMMAGE QUE LON NE PUISSE PAS METTRE 5 TOILES ;0.590018414;Positif
607;23/05/2017;Clichy;Que restetil dire de Ple Emploi Rien clique ceux qui peroivent des allocations chmage et pour les autres Passez votre chemin Les chmeurs ne sont l que pour leur donner du travail cest limpression dsagrable avec laquelle en ressort;0.955238581;Negatif
608;22/05/2022;Clichy;Une toile cest beaucoup jai eu une femme excrable au tlphone qui ne sait pas faire son travail correctementCette dame ma hurl dessus puis raccrocher au nez Manque de professionnalisme total pour qui ce prend telle Cest inadmissible davoir faire des personnes comme a cest scandaleux fuir;0.983214065;Negatif
609;23/05/2018;Clichy;Les agents de ple emploi se croient plus suprieur que les demandeurs demploi pas pro du tout et trs compliquer de demander une formation ou contrat pro parce que il faut insister soit disant a peut tre refuse vive la France comme mme;0.565397233;Negatif
610;22/05/2022;Clichy;Vous regarde de hautte fait sentir misrables car demandeur emplois pas souriant parle fort comme si tu tais un demeurer j aime pas l impression qui se donne aucune Motivation tu es un numro et c est tout;0.813630208;Negatif
611;23/05/2018;Clichy;Personnel dsagreable et incompetent qui ne servent pas grand chose le peinture Aucun accompagnement linsertion pro des demandeurs demploi Encore lagent de ltat gaspi Pauvre franceA fuire;0.997687532;Negatif
612;23/05/2019;Clichy;6 mois que jhabite clichy Pas de numero joinable cest inadmissible Jai envoyer milles mails conseillere sans aucun retour de rponse obliger de se deplacer la bas pour prendre rdv et beh lattends toujours le rdv pffff aucun professionnalisme ;0.989651874;Negatif
613;23/05/2018;Clichy;personnel nul ne connat pas son travail se demande si les conseillers ne sont embauch en emploi fictif;0.905830279;Negatif
614;23/05/2017;Clichy;Personnel incomptent que vous soyer demande de emploi ou employeur;0.545753852;Negatif
615;24/10/2022;Clichy;Toujours pareil;0.465114549;Positif
616;23/05/2017;Clichy;Accueil chaleureux et responsable Disponibilit des agents et conseillers;0.912891895;Positif
617;23/05/2018;Clichy;Personnel accueillant et disponible;0.868316561;Positif
618;23/05/2018;Clichy;Super agence ;0.967680037;Positif
619;23/05/2018;Clichy;Clichy la garenne;0.386055559;Positif
620;22/05/2022;Clichy;somnolent;0.937133774;Negatif
621;23/05/2018;Clichy;Nullllll;0.989841275;Negatif
622;23/05/2017;Clichy;rapidit de service;0.421742097;Positif
623;23/05/2018;Clichy;bon conseiller;0.865083605;Positif
624;22/04/2023;Asnières-sur-Seine;Alors je suis trs mcontent de Monsieur Taoufik HAROUACH il ne respect lengagement dune rponse dans un dlai de 48h dans un premiers temps dans un second temps il ne rpond jamais et de plus clture les conversation Aprs 4 mail pour lui expliquer situation il ne comprend pas alors que je lui explique de manire claire et simple Vraiment je suis mcontent et a fais un moment que a dure;0.866057783;Negatif
625;23/11/2022;Asnières-sur-Seine;Calcul dindemnits totalement faux te demande de rembourser tes indemnits alors quils ont mme pas fait bien le calcul sur la priode et ils ont oubli une autre priode Arnaque totale;0.99326868;Negatif
626;23/11/2022;Asnières-sur-Seine;Le personnel est trs professionnel et lcoute ils vous donnent toutes les informations dont vous aurez besoin;0.93488571;Positif
627;22/04/2023;Asnières-sur-Seine;Trs mauvais calcul des indemnits et ils demandent de rembourser les indemnits toucher et refuse de calculer les nouvelles indemnits;0.951971814;Negatif
628;22/05/2021;Asnières-sur-Seine;Donne RDV pour nous faire perdre notre temps Incomptent et incapable de traiter une inscription depuis 4 semaines contacte aujourdhui pour signaler quil un dysfonctionnement technique avec mon inscription Impossible recontacter par mail car Il sest pass trop de temps depuis dernire requte;0.96211075;Negatif
629;26/07/2022;Asnières-sur-Seine;Je mets les 5 toiles car le personnel est trs lcoute conseillre suit de trs prs elle ne lche pas vraiment le meilleur ple emploi;0.788318634;Positif
630;22/05/2020;Asnières-sur-Seine;Je vais vous partager mon avis en toute honntet Premirement le fait que se soit ferm laprs midi est un gros problme qui bloque de nombreuses personnes Les conseillers incomptents je ne dis pas tous mais la personne qui suit lest Dj dans les comptes rendus suite un entretien ne se reconnat pas mensonge sur mensonge ce nest mme pas nos mots nos propos sont dforms pour nous faire passer pour des personnes incapables ne voulant pas travailler Honteux et choquant besoin dtre form afin daquerir de lexprience pour un travail stable et sur non ils nous font tourner en rond perte de temps et inutile pour part;0.958075747;Negatif
631;22/05/2022;Asnières-sur-Seine;Quel honte cette agence;0.98750269;Negatif
632;26/06/2022;Asnières-sur-Seine; ;0.553572595;Positif
633;22/04/2023;Ermont;1 Il arrte pas de changer de conseill2 Ils met les rdv sans nous demander3 En plus tu rponds leur convocation mais eu comme par hasard ils oublient de te mettre prsent pourtant javais bien sign et tappelle une deuxime fois la mme convocationCest nimporte quoi;0.97780031;Negatif
634;21/02/2023;Ermont;Entretien tlphonique de 35 min o jai la nette impression davoir une employe de hotline au bout du fil rponses toutes faites avec tournures de phrases alambiques histoire de prouver sa supriorit coupe la parole javais une liste de question poser jai russi en poser une en forant madame ma fait un cours magistral sur la faon de se servir de loutil de recherche de formation Je ne suis pas quand mme pas une epeutnrt oui ce mot existe Et si vous estimez quon vous manque de respect et que cela vous est dsagrable imaginez ce que cela ma fait quand vous ne mavez mme pas accord votre consideration;0.726124972;Negatif
635;22/05/2021;Ermont;BonjourJe suis passer ce jour dposer un document laccueil une jeune demoiselle coupe carr blonde pas trs avenante et agrable franchement elle mriterait bien un zro toile et de ne pas la mettre laccueil ni en contact avec les demandeur demploi Cest dj pas vident pour les personnes qui ne travaillent pas mais en plus davoir laccueil ce genre de personne ben bonjour la journe Dieu merci les autres collgues trs agrables souriantes et mme derrire un masque le voit ce sourire Et pour finir jai d appeler pour avoir un renseignement et la personne au bout du fil qui fait du tltravail pareil trs agrable souriante et rassurante Donc voil pour petite exprience et merci pour leur sourire et coute ;0.416698948;Negatif
636;22/05/2022;Ermont;Des incomptents autrement ce nest pas possibleJai envoy un mail et toujours pas rponse une semaine plus tard je renvoie un mail mais toujours loreille sourde croire quon fait la manche alors quon cotis pour aBref gerber ces gens;0.993177682;Negatif
637;22/05/2021;Ermont;Contrairement aux mauvais avis que vous pouvez lire sur cet tablissement mon exprience personnelle plutt t bonne jusque lLe personnel toujours su se montrer comptent et rpondre aux questions que javais pu avoir et je nai jamais eu de problmes avec mes indemnisations ou autreSimplement la ractivit pourrait tre amliore le reste je nai aucune plainte effectuer;0.919340789;Positif
638;23/05/2018;Ermont;Le personnel est trs lcoute et professionnel lorsque lon sollicite son aideContrairement dautres agences celleci ne donne pas trop le cafard et vous avez de la place pour patienter tranquillementSeule mauvaise exprience jai reu un avertissement de radiation pour absence mon premier entretien professionnel Sauf que je navais jamais reu aucune convocation Lerreur t rpare le systme informatique tant coupable en ayant automatis la procdure par erreur;0.651742131;Negatif
639;23/05/2019;Ermont;Trs incomptent Naide pas aux recherches demploi Sont irrespectueux envers vous Impose les dates de rendezvous sans demander les disponibilits la personne avant Ce qui fait que si annule cause dun ou plusieurs rendezvous mdicaux ils se permettent de nous dire quon avait cas sinscrire aprs nos rendezvous nos problmes Certaines de leurs offres sont des arnaques Je dconseille fortement Cest une honte ;0.994863434;Negatif
640;22/05/2021;Ermont;Mon commentaire concerne le service pole emploi ralli au dpartement du Val doise Jai voulu appeler pour quelques renseignements concernant situation Jai t choque de lattitude de la personne que jai eu au bout du fil haussant le ton pour dire Ne commencez pas remettre parole en doute parce que a va mal aller Je nai pas vraiment eu le temps de lui expliquer le problme elle coupait la parole sans arrt et fini par raccrocher au nez pendant que je parlaisJe ne suis mme pas encore inscrite ple emploi et a commence dja trs mal;0.792488992;Negatif
641;24/05/2015;Ermont;Proche de la gare et plac ct dune clinique les places pour se garer sont aussi rares que chresIl toujours affluence faute la conjoncture et depuis plus de dix ansNessayez pas le tlphone celuici est toujours occupLe personnel semble toujours dbord et manque de ce fait damabilitOn limpression de dranger et le manque de considration notre gard pousse demander sils ont conscience que cest grce aux sans emplois quils ont euxmmes un emploiCest malheureusement le parcours obligatoire entre deux emplois;0.753540963;Negatif
642;23/05/2019;Ermont;Incomptence totale ne rponds pas leur mail ne nous aide pas dans nos recherches demploi par tlphone cest encore pire entre 10 15 minutes dattente pour entendre il faut voir avec votre conseillre mais conseillre rponds quand elle veut c est dire JAMAIS cest cause dun ple emploi comme celui la quil autant de chmeurs ;0.989132822;Negatif
643;21/02/2023;Ermont;Une administration de qualitPersonnel comptent et agrable;0.900949657;Positif
644;22/05/2021;Ermont;Personnel aggresif et incomptent au tlphone Mauvaise gestion sur place La dame de laccueil va jusqu menacer de minscrire des formations intensives si je ne suis pas satisfait;0.797008187;Negatif
645;22/05/2022;Ermont;Si je ne pouvais mettre aucune toile je le ferais sans hsiter jai envoy un mail ne ma jamais rpondu je renvoie le mme mail 7 jours aprs en prcisant que je suis insatisfaite jattend toujours une rponse incapable de rpondre des mails la moindre des choses et de rpondre au gens vue le temps quil passent discuter ils ont du temps de libre et si annule un rendez vous ou si ne peu pas aller il nous menace de nous radier inadmissible vraiment sa ne vos pas plus quune toile;0.990994416;Negatif
646;22/05/2022;Ermont;Bonjour les travailleurs inutiles se comportent comme si ce ntait pas leur travail mais une punitio service0incomprhensible pour lesprit lEtat trompe officiellement le pleemploi estce lorgane de lEtat cette formacion nest pas 0 euros elle cote 1500 euros seulement vous le saurez quand vous arriverez sur place;0.949005216;Negatif
647;22/05/2022;Ermont;Personnel payer grassement avec vos impts travail rellement 20 heures par semaine contrat 35 heures o 4 heures par jours et encore je suis gnreux vive la fonction publique ne pas oublier les 44 fermetures exceptionnelles dans lanne le vendredi le hasard si si ;0.68247503;Negatif
648;23/05/2016;Ermont;Il serait peuttre temps dindiquer la bonne adresse qui apparait en gros lorsquon la demande sur Google cela fait un bon nombre dannes que ce nest plus rue de StalingradPour ce qui est de lagence actuelle jy suis alle 2 fois et 2 fois bien accueilli rapide efficace aimable sans chichi;0.635383174;Positif
649;23/05/2018;Ermont;Accueil excrable il semble que ce nest pas parce que lon est demandeur demploi que lon est un moins que rienEn plus de faire une faute chaque mot ils sont de leur propre aveu btes et procduriersQue dire de plus;0.800197318;Negatif
650;23/05/2019;Ermont;BonjourAu vu de tous ses avis avec 1 EtoileCe n est pas gagn Je suis chef entreprise etPour notre nous recherchons un eCoiffeur se polyvalente motiv avec 3 ans dexpriences aprs le Brevet ProfessionnelSecteur ErmontSTUDIO MNG COIFFUREDemander GhiliCordialement;0.462205768;Negatif
651;23/05/2017;Ermont;Personnel dsagrable et incomptent Vous tes oblig dy aller plusieurs fois car ils ne comprennent rien votre demande et il semble que ce soit fait exprs pour ralentir votre indemnisation;0.937096551;Negatif
652;22/05/2021;Ermont;Si je pouvais mettre 0 toile je laurais mise employs incomptent qui ne transmet pas les informations au suprieur jai du appeler sur plusieurs jours lon mas mme raccrocher au nez car je voulais absolument parler un suprieur;0.937280655;Negatif
653;22/05/2020;Ermont;Donnez pas des rdv au gens si cest pour les prendre 1h aprs Que chacun vienne en candidat libre non mais quel est ce manque de respect;0.919020027;Negatif
654;22/05/2021;Ermont;qd une conseillere pas comptenteon sait pourquoi il ya de personne sest immol devant Ple emploi pour pouvoir exprimer;0.69171378;Negatif
655;22/05/2022;Ermont;Excellent accueil des conseillers qui ont pris le temps de mcouter et dapporter une rponse efficace mon problme merci;0.961243778;Positif
656;23/05/2018;Ermont;Le Ple emploi embauche des bons rien qui ne savent mme pas rpondre un Mail ni passer un coup de tlphone pauvre France et dire que cest des gens incomptents qui sont censs nous retrouvs du travail ;0.895210266;Negatif
657;23/05/2017;Ermont;Personnel inefficace lent et trs dsagrableConseiller ne rpondant JAMAIS aux mailsTlphone TOUJOURS occup;0.981574856;Negatif
658;23/05/2019;Ermont;Personnel dsagrable qui mprise et nous prends pour des idiots Honte vous ;0.948906787;Negatif
659;23/05/2018;Ermont;Pour le moment a va mais jattends dtre reue je ne peut mavancer;0.439932764;Neutre
660;22/05/2020;Ermont;Bonne accueil trs bien dirige pour toute information rapide efficace ;0.931549489;Positif
661;23/05/2019;Ermont;Impossible davoir un rdv cest vraiment incroyable;0.768574968;Negatif
662;23/11/2022;Gennevilliers;En 2022 ils se sont amliors et tout le monde est aimable et aidant en commenant avec lagent de scurit en continuant avec les agents qui aident ceux et celles qui ont du mal avec les demarches dornavant faire en ligne et finissant avec une conseillre qui sinteresse dabord vous en tant que personne plutt qua une matricule;0.769754261;Positif
663;22/01/2023;Gennevilliers;Service nulle et incapable de donner un stage au bout de 1 ans et demi pas de suivi il sont pays rien faire bonne planque bref ne rien attendre deux;0.997587241;Negatif
664;22/04/2023;Gennevilliers;Premier rdv et franchement tout le monde est bienveillant souriant et avec des bons conseils;0.951847553;Positif
665;26/06/2022;Gennevilliers;Franchement je lis des commentaires et je demande ce que les gens attendent de ple emploi Formation indemnits assedic et cest tout Arrtez den demander trop ce ne sont pas des magiciensCt humain il de tout des incomptents ainsi que le contraire des gens trs qualifis et aimablesJe ne met que deux toiles car lorsque jai eu un trop peru les agents de ple emploi Gennevilliers ont t trs rabaissant et agressifs envers moi comme ci ctait leur argent et comme ci jtais un voleur;0.856033608;Negatif
666;23/05/2019;Gennevilliers;Personnel aimable et poli en revanche ct pro zroun dossier formation poste restante il fallu se dplacer une enime fois pour que a bouge bilan 9 mois dattente pour un dossier complet ds le dbutcration dentreprise connaissance approximative des circuitsoblige de lire dans le marc de caf pour savoir quel document envoy pour continuer percevoir ses indemnits Ple emploi ne vous informe pas il faut tre extralucide Joindre un responsable pour formuler une rclamation pas possiblebilan pour retravailler il vaut mieux avoir une bonne dose de volont et de largent devant soi car Ple emploi nest pas trs ractif nos problmes;0.696614876;Negatif
667;24/09/2022;Gennevilliers;Se Ple emploi est tout simplementPourri et incomptentRadiation pour aucun motifLes conseils son incomptent et agressif;0.990913;Negatif
668;22/05/2020;Gennevilliers;Incomptents et dsagrables aucun accompagnement accueil zroOn os dire que je ne trouverai jamais de travail parce que cela faisait un que jtais au chmage si cest comme a quils motivent les demandeurs demploi et cela sans compt sur ceux qui ont un complexe dinfriorit parce que vous avez plus de diplmes queux;0.989992768;Negatif
669;23/05/2017;Gennevilliers;La fatigue et la lassitude expliquent certainement pourquoi les agents de permettent se vous parler comme des citoyens de seconde zone Le peu de temps que jaie eu passer mont fait comprendre qu cet endroit gre les demandeurs demploi naccompagne pas la recherche demploi;0.813699841;Negatif
670;22/05/2021;Gennevilliers;J avais envoy un mail conseillre et elle ma jamais rpondu Soit disant l coute mais aucun professionalisme J ai trouv du travail mais pas grce eux ;0.958311751;Negatif
671;22/05/2022;Gennevilliers;je viens dtre contacter par le service relation entreprise le monsieur super desagreable au tlphone franchement choqu mauvaise experiance;0.908906668;Negatif
672;23/05/2018;Gennevilliers;Et bien parce qu il l ai pas loinDe chez moi vlo biensure;0.684026927;Positif
673;22/05/2021;Gennevilliers;Dune incomptence incroyable;0.942023054;Positif
674;24/09/2022;Gennevilliers;Vigile au;0.739180267;Positif
675;22/05/2022;Gennevilliers;Allez faire un tour ;0.772156447;Positif
676;22/05/2022;Gennevilliers;notgood;0.465630338;Negatif
677;23/12/2022;Paris;Trs bien reu par mon conseiller Il fait des pieds et des mains pour mexpliquer comprendre synthtiser Je vois mal ce quil aurait p faire de plus Vraiment agrablement surpris Merci ;0.934089899;Positif
678;23/11/2022;Paris;Ce ple emploi est mdiocre imcompetence surtout des conseills qu il ne faut surtout pas dranger se demande ce qu ils font ple emplois laissez votre place d autres attendent pour travailler Les rponses soit disant dans les 48h pour une rclamation ba rien aucune rponse Aucune fibre cette agence est minable avec des pseudos conseills compltement ct mme pas le bac du cap je pses mes mots ;0.996818617;Negatif
679;24/10/2022;Paris;Je souhaite du courage aux personnes sinscrivant auprs de cette agence Autant vous pourrez tomber sur des perles avec un suivi exemplaire qui vous aident et vous conseillent jusquau bout autant vous pourrez tomber sur des personnes peu aidant pas lcoute avec qui il faudra vous armer de patience et bien suivre vos demandes et dmarches par vousmme;0.766658545;Positif
680;23/12/2022;Paris;Au tlphone avec la conseillre Sophie dune coute et dun professionnalisme incroyable il en faudrait plus des personnes comme elle ;0.899844289;Positif
681;25/08/2022;Paris;Ple emploi mdiocre personne pour prvenir quand les conseillers par en vacances les dossiers sont mal traits fuir jai pas eu de chance dtre tomb sur cette agence si jamais vous dmnagez dans le 10 eme svp ne mettez pas votre nouvelle adresse gardez votre agence ya pas pire que celle du 10 eme;0.959249221;Negatif
682;22/05/2021;Paris;Wow cest la premire fois de vie que je suis Ple emploi et ces gens sont incroyables Je ne comprends pas tellement pourquoi il autant de critiques vis vis de cette institutionLes conseillers que jai eu sont adorables Il beaucoup de formations et dopportunits Jai rien redire que ces gens sont formidables Laccompagnement quils proposent est loin dtre poussireux Pour la cration dentreprise ils proposent des ateliers en design thinking et cest vraiment efficace et motivant Franchement un grand merci Les seuls problmes que je rencontre sont lis au site web qui bug de temps en temps Mais humainement et du ct de laccompagnement fourni cest un sans faute pour linstant ;0.987702236;Positif
683;22/05/2021;Paris;010 Jappelle depuis 9h ma rpondu et raccroch dessus 2 fois alors que le temps dattente est de minimum 15 min chaque fois Jai demand ce quon rapl dans les 2h a na pas t fait Nous sommes en crise sanitaire et ils prfrent que les gens ce dplace en agence directement cest incroyable;0.955405034;Negatif
684;22/05/2022;Paris;La plupart pas tous ne connaissent pas leurs travail et sont juste pour passer le temps jy vais pour modifier dclaration mensuelle la dame ny arrive pas et commence devenir dsagrable elle voir une des ses collgues sans dire quoi que se soit et reviens 20 minutes aprs pour dire que cest pas possible jai du partir pour revenir un autre jour ou jespre trouver quelquun qui connat son travail;0.906000495;Negatif
685;23/05/2019;Paris;Accueil et orientation trs bonne de lagent de scurit personnel dAccueil efficace conseillre ple emploi lcoute du projet professionnel et facilitatrice dans les dmarches Je recommande;0.96999073;Positif
686;22/05/2022;Paris;Une honte aucune imprimante qui marche jamais de papier si je pouvais mettre zro a serait avec plaisir;0.99488401;Negatif
687;22/01/2023;Paris;Cest triste;0.480354294;Negatif
688;23/05/2019;Paris;Accueil trs agrable Efficace et tres rapide pour un dpt de dossier allocation chmage Les agents semble trs comptant;0.869339347;Positif
689;23/05/2019;Paris;un turn incroyable jamais le mme conseiller Ils ont plus de pb que nous avec leur poste;0.64268171;Positif
690;22/05/2022;Paris;Service rapide aimable et efficace;0.911336839;Positif
691;22/05/2022;Paris;Trs bien;0.909010798;Positif
692;23/05/2019;Paris;Je vous le dconseille trs dsagrable sincrement un service vraiment mdiocre;0.931701541;Negatif
693;22/05/2020;Paris;Le personnel de l agence sont sympathiques le vigile aussi ;0.679999307;Positif
694;23/12/2022;Paris;une blague;0.928126857;Negatif
695;23/05/2019;Paris;Trs sale;0.582737774;Negatif
696;23/05/2019;Paris;Dune incomptence incroyable;0.942023054;Positif
697;22/05/2020;Paris;Service trs mauvais;0.848170251;Negatif
698;22/05/2020;Paris;Unskilled staff went 3 times purpose served finally gave appointment day reached notice We closed today exceptionallyWhat silly joke;0.52718243;Positif
699;23/11/2022;Paris;went appointment;0.594776616;Positif
700;23/11/2022;Argenteuil;Conseiller incomptent Jai le droit une indemnisation chmage jai regarder les conditions et les textes de loi toute une demi journe et une certaine conseillre dit que jai pas le droit Je sais pas ou es que vous recrutez vos conseillers mais en tant que chauffeur poid lourd je pense tre plus comptant que ces incapables leur poste ;0.789528817;Negatif
701;22/04/2023;Argenteuil;bonjourcette agence demploi et un lieu ou sont installe des gens incompitans hlas moi personnelement je ne compte sur personne ni qui que ce soit pour chercher un travailalors pas de formation pour les geng srieuxVRAIMENT CETTE AGENCE EST UN GACH POUR LA VILLE ;0.913768873;Negatif
702;24/10/2022;Argenteuil;Jai appel plusieurs fois aujourdhui et vos personnels ne prennent pas le temps de decrocher je ne comprends pas pourquoi le service dindemnisation di val doise refuse de prendre des appels appels du 4 octobre de 10h 12h24 le 3949 jai appel plusieurs fois pour que quelquun dcroche et raccroche aussitt Je paye des impots mes bien sur je ne peux pas avoir acces au service public par tlphone;0.952657573;Negatif
703;22/05/2022;Argenteuil;Si je pouvais mettre aucune toile a serait top Le conseiller dindemnisation ne comprend mme pas un mot de franais Il se permet denvoyer des mails sans regarder le dossier en disant quil jamais reu de documents Il parle comme si il tait la cit lui fait une rclamation il ne la prend pas en compte et il dit quil na pas le temps car il dautres appels alors que toi tu attendu plus de 20 minutes et il raccroche Il est insolent et irrespectueu ce monsieur TEDDY ;0.984069869;Negatif
704;26/06/2022;Argenteuil;1 etoiles bien mrites Je reviens chez ple emploi aprs 28 ans dabsence autrefois ANPE heureusement uniquement pour 2 mois Car PE est toujours aussi loin des besoins des demandeurs demploi les conseillers manquent de formation Je suis vertu leur faire comprendre le droit du travail et surtout le droit des chmeurs qui comme moi ont cotis de nombreuses annes et se voit refuser des indemnits largement mrites Il serait trop long dexpliquer mon cas Mais jai retrouv du travail uniquement grce mon rseau et je nai peru aucune indemnits pas trop grave car je travaille;0.394518763;Neutre
705;22/05/2022;Argenteuil;Bonjour je permet de mettre un avis pas directement pour les agents sur place Argenteuil mais pour le 3949 car sa fait 3 mois que mes droit sont bloqu et je ne sais plus combien de fois jai d appeler pour rgulariser situation mais malheureusement le responsable qui doit valid le payement ne le fait pas je comprend vraiment pas pourquoi car il du recevoir pas mal de mail lui demandant de valid je suis grave du parce que sa fait 3 mois que jattend dj;0.875578254;Negatif
706;22/05/2022;Argenteuil;Ils ne sont pas l pour vous aider les conseillers sont inexistants sauf pour les menaces de radiation sinon quand besoin deux ils ne sont pas l je nai jamais vu une agence aussi mauvaise que celle dArgenteuil Cest lamentable;0.980380028;Negatif
707;23/05/2018;Argenteuil;Se pole emploi ma laiss au mois daout 2017 70e pour vivre un mois plutt que de donn 500e une fois et 500e le mois daprs la logique de la conseillre cest ben non je vous donne 70e et ensuite 1000e logique implacable Je leur dois de largent jai deux fois pour avoir un RDV je suis toujours en attente se pole emploi prend son aise nest pas du tout srieux pareil inscription en juillet jattends toujours mon premier RDV obvious;0.974429935;Negatif
708;23/05/2019;Argenteuil;Je souhaite tenir inform les utilisateurs ple emplois dArgenteuil car cet endroit fait tout sauf vous aider trouver un emplois certains conseillers sont comme des vendeurs en rayon ils tentent de vis intgrer dans une catgorie sans que vous correspondiez Du moment que vous faites exactement ce quils disent autrement vous tes radiqu supprim et cest ce quil mest arriver sans mme que lont le notifieCest une arnaque ce ple emploi viter;0.980038725;Negatif
709;23/05/2017;Argenteuil;Pour mon premier entretien la conseillre commence par minformer que lentretien allait durer 40 min pour au final passer mon temps toute seule dans le bureau chaque question que je posais il fallait quelle demande quelquun et biensure a prenait du temps 10 15 min et a 3 fois pendant lentretien Abuse;0.712850869;Negatif
710;22/05/2020;Argenteuil;Au service du public ah oui tonnant je ne suis pas demandeur demploi jai juste besoin dobtenir un document pour caisse de retraite et quand jappelle impossible de joindre ple emploi si pas de numro de dossiertonnant non pour un service publicje travaille encore et je vais donc tre oblige de prendre du temps sur mon temps de travail pour pour dplacer il est o le service public ;0.689963907;Negatif
711;22/05/2022;Argenteuil;Pour premire exprience chez ple emploi Argenteuil jai trouve le personnel accueillants et trs aimable;0.826801896;Positif
712;22/05/2021;Argenteuil;Aprs un contact tlphonique limpression de les dranger Si vous ne voulez pas tre professionnel Laisser votre place autres en qui veulent bosser et avec le sourire;0.383398086;Negatif
713;21/02/2023;Argenteuil;Attente trop longue pour prise en charge;0.5280222;Negatif
714;23/05/2019;Argenteuil;Bonne prise en main des nombreuses personnes prsentes ds louverture des portes 9h Plusieurs agents pour rpartir la mare humaine entre les diffrents services Un personnel impliqu;0.894604474;Positif
715;23/05/2017;Argenteuil;Les jeunes intrimaires qui vous accueillent ne sont pas comptentsils ne connaissent rien quand la responsable elle une mauvaise haleine trs dsagrableLquipe tait plus performante il quelques temps en arrire tout est revoir;0.656309217;Negatif
716;26/06/2022;Argenteuil;Toujours fermeture exceptionnelle je voulais partir en vacances et je trouve une annonce fermeture exceptionnelle a fait 3 fois;0.53772229;Negatif
717;23/05/2018;Argenteuil;Je salue la dame de pole formation competente et jolie Elle ma bien conseill bien gr mon dossierje lai adoret je la remercie;0.941904932;Positif
