,Date de publication,Ville,Avis,Score,Type
446,2018-05-23,Clichy-sous-Bois,service accueil trs avenant et de trs bons conseils venir imprativement avec son dossier complet facilite le bon change le traitement par change de mails est suivi dans des dlais raisonnables par contre pour des explications prcises avoir un interlocuteur en face face est ncessaire et obligatoire,0.7580426782369614,Positif
447,2018-05-23,Clichy-sous-Bois,comme partout il ya dans cette agence de bon agents et autre moins bon mais en gnrale les agents qui occupent des allocations sont comptents je trouve que la plupart des conseilleres sont fatigus de leur travail donc si un rendez vous un aprs midi il de forte chance qu soit pas bien accueilli je trouve aussi que beaucoup usagers sont trop agressif j ai temoin une agression verbale et comportementale gratuite en l espace de mn de la des usags,0.6221308410167694,Negatif
448,2022-05-22,Clichy-sous-Bois,tres bien reue et accompagne par mme abid raies sanales explications sont claires merci,0.9522727429866791,Positif
449,2018-05-23,Clichy-sous-Bois,trs bien dirige par mon conseiller pole emploi jai vite rebondie dans mes recherches demploismaintenant il est clair quil faut vraiment sen donn la peine,0.9022211134433746,Positif
450,2018-05-23,Clichy-sous-Bois,ils sonttotalement nul zeroon mappel pour deposer un cv laccueil je le rend directement en main propre avec le numero de loffre puis mappel jours plus tard en disant quil nont toujours pas recu mon cv,0.9744078554213047,Negatif
451,2014-05-24,Clichy-sous-Bois,bonjour mme mr je sui en coleurs de pas resevoir mon paillement et je depose mon attestation le dan la boittes au lettres decv extrieurs ou sonts pase mes paillement ou vous ne faites pas votre travail,0.8793812543153763,Negatif
452,2022-05-22,Clichy-sous-Bois,bien accueilli conseillre trs agrable,0.9092792868614197,Positif
453,2020-05-22,Clichy-sous-Bois,il parat que jai une conseillre ple emploi je crois que je vais mourir avant de lavoir vu,0.8654032051563263,Negatif
454,2018-05-23,Clichy-sous-Bois,un peu long la file dattente,0.4932376891374588,Positif
455,2020-05-22,Clichy-sous-Bois,la plus des agents ne sont pas comptens,0.6864875853061676,Negatif
456,2018-05-23,Clichy-sous-Bois,je suis alle dpos cela rapide,0.7689284384250641,Positif
457,2018-05-23,Clichy-sous-Bois,aucun problme rencontr pour linstant,0.7821294963359833,Positif
458,2018-05-23,Clichy-sous-Bois,trop de monde pour peut de personnels,0.5000687837600708,Negatif
459,2018-05-23,Clichy-sous-Bois,parce que c ct de chez moi,0.5027423202991486,Positif
460,2017-05-23,Clichy-sous-Bois,ils save pas travailler,0.7515884190797806,Negatif
461,2018-05-23,Clichy-sous-Bois,damme trs acuillent,0.4471905529499054,Neutre
462,2019-05-23,Clichy-sous-Bois,inutile,0.971987709403038,Negatif
463,2017-05-23,Clichy-sous-Bois,totalement incomptents,0.9611077010631561,Negatif
464,2015-05-24,Clichy-sous-Bois,je cherche du travail,0.530605673789978,Positif
465,2018-05-23,Clichy-sous-Bois,merci paul,0.7935484051704407,Positif
466,2021-05-22,Clichy-sous-Bois,jai toujours pass un bon momentmerci super boulotmme le portier sait rpondre toutes les questionsbien fait,0.6350531876087189,Positif
467,2018-05-23,Clichy-sous-Bois,trs important,0.8519885838031769,Positif
468,2018-05-23,Clichy-sous-Bois,moyan,0.3875719755887985,Negatif
469,2021-05-22,Saint-Ouen-sur-Seine,aucune action que des parolesil ne sont pas ponctuels pour les rendezvous si vous avez un rendez vous h il faut attendre moyenne mins si vous venez un peu retard vous allez recevoir avertissementlaccueil est toujours fch seriousil ans je suis avec eux situation ne change jamais,0.5540494918823242,Negatif
470,2022-09-24,Saint-Ouen-sur-Seine,pour changer de mtier il faut mme pas compter sur le ple emploi jai voir un psychologue du travail pour faire un bilan de comptences et rflchir une possible reconversion professionnelle parce que jai du mal percer dans le secteur dans lequel je travaille et le mtier que jexerce ne convient pas trop le psychologue dit que ctait pas la peine de faire une reconversion par rapport lge et au march du travail pour le ple emploi il faut sorienter et postuler dans des secteurs qui recrutent le plus mme si ce sont des mtiers pnibles et difficiles,0.5186087191104889,Negatif
471,2020-05-22,Saint-Ouen-sur-Seine,une chose cest que il ny pas que les conseillers faut voir le civisme de certaines personnes ils critiquent tous ce qui bougent mais cherche pas par eux mme le problme pour certaines personnes pas tous heureusement sauf ceux qui ont du mal avec linformatique essayer de rflchir juste un peu je peux vous assurer que tous problme sa solution bon entendeur ne laissez pas le rejet vous dfinir mais utilisez la comme indicateur,0.6521681547164917,Positif
472,2018-05-23,Saint-Ouen-sur-Seine,quelle dception cette agence une honte ascenseur qui ne fonctionne pas quatre tages monter et une heure dattente pour entendre prend personne pour lindemnisation ferme h aprs cest uniquement les rendezvous ce qui mattriste cest leur pseudosupriorit ils prennent les gens de haut comme si est des chiens il faut un tout pour faire une socit mais pour le ple emploi il ne faut rien pour travailler pour eux,0.9911026582121849,Negatif
473,2021-05-22,Saint-Ouen-sur-Seine,parfois exceptionnellement ferm mais aucune info sur le site webil dsormais une de boite aux lettres dposer son courrier sur le cot gauche du bureau du gardien whaouuu merci la technologie histoire vcue je fais mail pour transmettre les informations que lon demande eh bien non jai rendezvous la semaine suivante pour le faire ensemble une fois sur place la conseillre se plain de tout elle ne voit rien sur son cran elle ny arrive pas avec son ordinateur et surtout ne sait pas se dptrer du site de ple emploi pour faire mon dossierrentrez chez vous et essayer vous mme de trouver une solution sest du service de fait je nai plus la mme conseillre et mon dossier rgler h plus tard,0.9256139993667603,Negatif
474,2019-05-23,Saint-Ouen-sur-Seine,pour mon troisime recrutement jai trs bien accompagne par conseillre pro du pole emploi de st ouen elle tout de suite compris demande et surtout mon urgence puis envoy des cv de personnes motives de plus elle prsent toutes les aides dont je pouvais bnficier ce qui nest pas ngligeable aujourdhui conseillre sest dplace mon agence aussi cest trs apprciable elle hyper ractive dcision prise h pour faire commencer la personne h le pole emploi change et fait du bien,0.9721250236034393,Positif
475,2020-05-22,Saint-Ouen-sur-Seine,le personnel est loin dtre qualifi sans parler de leur arrogancele pire cest quils se contredisent entre eux laccueil lorsque vous demandez un renseignement,0.709802508354187,Negatif
476,2018-05-23,Saint-Ouen-sur-Seine,je veux savoir pourquoi modifier le non de familles brigitte marie mere brigitte fille brigitte marie belle soeur pursad fille pursad belke mere pursad brigitte marie aline brigitte marie joscelyne pursad marie sybile pursad sabrina grand mere anne marie pursad na pas marine ni parain en france travailer corectement,0.4625139385461807,Positif
477,2022-05-22,Saint-Ouen-sur-Seine,mauvais traitement et napprcie pas les gens qui ne parlent pas une bonne langue,0.9467088729143143,Negatif
478,2018-05-23,Saint-Ouen-sur-Seine,je recommande cette agence taille humaine mme si mon avis nest pas le plus pertinent puisque je travaille dans cette agence en tant que conseiller lemploi,0.6896454989910126,Positif
479,2017-05-23,Saint-Ouen-sur-Seine,incomptents comprennent difficilement les choses des retards de paiements bref ils font exprs de retarder pour dgoter les gens,0.9042704999446869,Negatif
480,2017-05-23,Saint-Ouen-sur-Seine,l accueil est sympa le peux de fois je suis rendu toujours bien accueilli et onperte pas son temps,0.7619560956954956,Positif
481,2017-05-23,Saint-Ouen-sur-Seine,impossible avoir au tlphone conseillre qui ne rpond pas aux mails sinon bons locaux propres et quips,0.3677656054496765,Negatif
482,2018-05-23,Saint-Ouen-sur-Seine,cz fait un mois que j ai demand un rendez vous sans avoir une reponse,0.8755011707544327,Negatif
483,2016-05-23,Saint-Ouen-sur-Seine,tombez pas sur la mauvaise personne sinon vous allez vous faire gronder,0.6706626266241074,Negatif
484,2018-05-23,Saint-Ouen-sur-Seine,un cauchemar pour un entrepreneur qui essaye de recruter,0.8260766714811325,Negatif
485,2021-05-22,Saint-Ouen-sur-Seine,bon service lcoute assez qatis,0.6776203066110611,Positif
486,2023-03-23,Saint-Gratien,jai trs bien reue par une jeune femme charmante et trs lcoute jtais compltement dboussole quand je suis arrive puisque cest la premire fois que je suis au chmage et donc jtais trs angoisse je suis sentie comprise et elle apport laide dont javais besoin merci beaucoup,0.9643158316612244,Positif
487,2023-04-22,Saint-Gratien,je suis tomb sur une conseillre girardt malheureusement qui ne souhaite pas maider jai envoy un mail pour une demande de formation et elle stipul trs froidement par mail que le ple emploi ne finance pas ce genre de formation aprs recherches et aprs avoir contact plusieurs centre de formation ont dit que bien sur ple emploi finance ce genre de formationet mon eme mail pour prendre rdv face face pour en discuter elle dit jai pas de dispo je vous convoquerai plus tardjai effectu une rclamation jattends le retour trs dcevant,0.6890779435634613,Negatif
488,2018-05-23,Saint-Gratien,agence fantme jai fait des mails et dpos des courriers par de retour pour avoir des infos il faut un rdv faudrait il encore que quelquun prenne les appels ou les demandeson sait que poleemploi naide pas retrouver du travail cependant ils ont quand mme un devoir daider les demandeurs dans leur dmarches,0.5866486728191376,Negatif
489,2021-05-22,Saint-Gratien,nul zro des employs non qualifi un directeur qui est l pour faire acte de prsence que dire de plus,0.6563863381743431,Negatif
490,2021-05-22,Saint-Gratien,super ple emploi personnel hyper agrable ractif nous oriente vers ce que lon veux en prenant en compte tout nos critres,0.9772606790065765,Positif
491,2018-05-23,Saint-Gratien,agence ple emploi arrive jamais avoir quelquun cela fait maintenant au moins cinq mails que jenvoie depuis un mois toujours aucune rponse en demandant quon rappelle que ctait assez urgent je trouve inadmissible,0.9923048205673695,Negatif
492,2020-05-22,Saint-Gratien,personnel pas trs accueillant mais ils mont trouv un cddon va parce quil faut aller,0.47818854451179504,Neutre
493,2020-05-22,Saint-Gratien,trs bien jarrive toujours obtenir des rponses mes questions rapidement et les personnes travaillant sont agrables,0.950809895992279,Positif
494,2018-05-23,Saint-Gratien,cest quoi le numro de tlphone de cette agence,0.42700907588005066,Negatif
495,2019-05-23,Saint-Gratien,trop bien,0.9292739629745483,Positif
496,2022-05-22,Saint-Gratien,nul nul nul,0.9812138751149178,Negatif
497,2020-05-22,Saint-Gratien,staff welcoming helpful director kind patience man help,0.9278817772865295,Positif
498,2020-05-22,Saint-Gratien,sos,0.6881919801235199,Positif
499,2021-05-22,Rosny-sous-Bois,trs mauvaise accueil thelephonique ce jour la jai effectu un appel la premire heure pour un renseignement suite mon inscription et la je suis choque par la mauvaise fois et manque de comptence de cette dame que mas mme pas laisser parler et mas dit de passer en agence directement une fois lavoir expliqu que javais un nourrisson malade la maison mme souhaite une bonne journe et raccroche au nez bravo vous feriez mieux de rester chez vous et laisser votre place quelquun qui envie de travailler,0.961770236492157,Negatif
500,2022-05-22,Rosny-sous-Bois,je suis employeur et je cherche recruter pour notre agence de rosnysous bois deux personnesune vrai bande dincomptent qui remettent en doute la parole des employeurs plutt que certains candidats qui ne rpondent pas au tlphonepersonnel irrespectueux profils soumis hors critres le service de la honte en deux ans je nai pas pu faire un seul recrutement,0.9513756707310677,Negatif
501,2022-05-22,Rosny-sous-Bois,rapide efficace et ractivit des agents du service malgr un problme de rseau relativement indpendant et involontaire de leur car linformatique ntait pas au rendezvous dans lensemble les informations sont bonnes et logiques au vu de la rforme de lare qui est laborieuse se mettre en place,0.500323798507452,Positif
502,2021-05-22,Rosny-sous-Bois,deux toiles car la dame qui reu conseillre tait adorablepar contre elle est incapable de rpondre aux mailje pointe laprsmidi je vais pour demander une question hyper basique le mec est pas capable de mouvrir alors quil ny avait pas un chatcomment tu peux tre organisme public aide aux gens sans tre capable de les aider en tant voulu,0.6474462449550629,Negatif
503,2021-05-22,Rosny-sous-Bois,zro une dame laccueil vous parlez car vous tes perdu et elle fronce des sourcils quand parle et fait semblant de ne pas comprendre nos questions une femme coupe carr type europenne incomptente aucune remise en question et qui na pas sa place laccueil afin daccompagner les personnes en situation de recherche demploi une honte cest dj assez difficile comme cela,0.961404338479042,Negatif
504,2020-05-22,Rosny-sous-Bois,personnel incomptent vous orientent vers des offres demploi qui ne correspondent ni votre profil ni vos attentes plus de mois perdus se faire balader pour au final se voir refuser un poste parce que ville ne fait pas partie du programme dinsertion vers lequel ple emploi orient aprs avoir refus de valoder des devis pour une reconversion professionnelle en gros si vous avez besoin de leur soutien ne faites pas appel eux en mme temps quand une conseillre qui pse kilos et ne pense qu mangerbtout au ling de sa journe il ne faut pas stonner,0.9635186940431595,Negatif
505,2021-05-22,Rosny-sous-Bois,bien accueilli par une conseillre jai trouv le pole emploi pro juste un petit souci sur un autre conseiller qui voulu menvoyer pour un rdv de creation dentreprise clichysous bois pour une question de statistique au final fait perdre une matine cause de son amateurisme,0.376982182264328,Neutre
506,2022-05-22,Rosny-sous-Bois,honntement jaurai pu mettre aucune toile je laurai fait et si je peux tre payer rien faire comme sa jaimerai bien tre leurs place,0.846796303987503,Negatif
507,2022-05-22,Rosny-sous-Bois,limite agresse par les dames qui travaillent pas toutes de laccueil particulirement une horreur une seule sympathique et je devine quelle est stagiaire,0.9509135782718658,Negatif
508,2022-05-22,Rosny-sous-Bois,bon jour tousen especiaux tout lquipe de travailleurs de pole emploie je vous remercie pour tout laide que vous donne au quotidien en especiaux amon conseiller personnelle je vous remercie pour orienter,0.9200858473777771,Positif
509,2018-05-23,Rosny-sous-Bois,merci de dsactiver votre alarme que lon entend sonner trs frquemment maintenant par exemple dans toute la zone habite du golf,0.6852804720401764,Positif
510,2021-05-22,Rosny-sous-Bois,jai trs bien accueillie et renseigne,0.9220948815345764,Positif
511,2021-05-22,Rosny-sous-Bois,impossible joindre pas de mel roue phonique limite un dsastre,0.9560212194919586,Negatif
512,2021-05-22,Rosny-sous-Bois,,0.49993762373924255,Positif
513,2016-05-23,Rosny-sous-Bois,refait neuf,0.7353572845458984,Positif
514,2019-05-23,Rosny-sous-Bois,personnel incomptant,0.49936217069625854,Negatif
515,2020-05-22,Rosny-sous-Bois,went purchase place didnt know come soon,0.5750257819890976,Positif
516,2017-05-23,Saint-Denis,pole emploi ferm ce matin exceptionnellement ce vendredi avis placard sur la porte contrairement ce que lon voit sur les horaires ou il est indiqu ouvert ce joursympa de se taper heure aller heure retour pour trouver porte closebon je suppose que les gens qui travaillent sur place ne sont pas vraiment responsables mais il devrait avoir un meilleur suivi de lapplication qui permet de voir les horaires douverture sur le net,0.4151059091091156,Neutre
517,2020-05-22,Saint-Denis,bel endroit disponibilit le matin sans rendezvous alors en revanche mon entrevue de ce matin laisse dubitative sur la vocation de ple emploi en gnral et du placement technicien en particulier puisque la conseillre confirme que pour trouver du travail dans ce secteur cest uniquement avec mon rseau comment,0.5125787258148193,Neutre
518,2018-05-23,Saint-Denis,personnel comptent aimable agence calme rien dire,0.7424783408641815,Positif
519,2023-02-21,Paris,agence totalmente dsorganise avec un fonctionnement chaotique vous change de conseiller sans vous prvenir tous les matinsvous vous retrouvez souvent devant des conseillers qui en savent moins que vous de lapproximation et de lincomptence tous les tages malheureusement une perte de temps pour le chercheur demploi qui ne doit pas compter sur ce ple emploi pour trouver du travail,0.8152194619178772,Negatif
520,2022-12-23,Paris,toujours bien accueillie trs bonne organisation et orientation lorsque lon arrive selon que lon ait une convocation pour un rdv ou autres dmarches,0.9314877688884735,Positif
521,2022-05-22,Paris,meilleur service client rapide employs serviables et gentils,0.9574778378009796,Positif
522,2021-05-22,Paris,bien loin des clichs des gens efficaces comptents et en plus hyper sympas merci,0.8206430673599243,Positif
523,2021-05-22,Paris,une quipe qui fait son maximum pour vous aider,0.9068785011768341,Positif
524,2016-05-23,Paris,le standard tlphonique car bout de minute attente raccrocher nez,0.6623567938804626,Negatif
525,2019-05-23,Paris,ils sont tres gentils vraiment,0.9061915576457977,Positif
526,2017-05-23,Paris,espace agrable et professionnel,0.8471385538578033,Positif
527,2022-10-24,Paris,toutle person cordially,0.6658190786838531,Positif
528,2022-10-24,Noisy-le-Sec,trs sincrement je ne suis jamais de ple emploi de noisylesec jai toujours accueillie comme il ce doit dans le respect et la chaleur humaine des gens qui travaillent je participe de nombreus ateliers et clairement les animateurs et conseillers sont toujours agrable lcoute et dans une profonde dmarche daide laccompagnement des demandeurs demploi je tiens saluer le travail quils fournissent pour diriger au mieux les personnes qui rencontre des soucis la ractivit et la sincrit dans leurs travaux surtout dans des temps difficiles bravo toute lquipe qui en plus de mettre les gens laise les motives et cest bien de lhumanit pure merci tous,0.9859717935323715,Positif
529,2022-07-26,Noisy-le-Sec,jai rempli un formulaire pour le rexamen de situation il un mois ils nont toujours pas saisi le formulaire parce que prends du temps si vous tes patients et que ne vous drange pas de rappeler trois fois pour ne pas avoir ce que vous voulez cette agence est faite pour vous,0.7078884094953537,Negatif
530,2022-12-23,Noisy-le-Sec,un trs bel change avec denis trs efficace et de trs bons conseils,0.9297246634960175,Positif
531,2022-09-24,Noisy-le-Sec,ce sont des incomptent et en plus dtre incomptent fini ils donnent des trop peru aux gens et aprs envoi des huissiers de justice rgler les problmes leur place cela devient hallucinant,0.8707530647516251,Negatif
532,2019-05-23,Noisy-le-Sec,horrible jai suppli une aide financire de quelque euros seulement pendant pour une formation qui dbouche directement sur un emploi mais non ple emploi ne jamais aider jtais tellement dsespre que jai meme crit une lettre au directeur pour lui expliquer le problme un conseiller qui aide pas mais qui drague ouvertementmais malheureusement pour moi lettre eu aucun retour franchement sans commentaire plus demmerde que autre chose,0.9951732270419598,Negatif
533,2019-05-23,Noisy-le-Sec,une attente sans fin devant le guichet accueil sur un crneau soit disant peu frquent il faut compter au minimum h avant dexpliquer laccueil la raison de notre venue ils traitent des cas pendant mncest une vraie catastrophe cet accueil il toujours la queueils veulent sans doute rduire lenombre de rendez vous donns avec des conseillers mais du coup il manque une capacit daccueil supplmentaire,0.8855216801166534,Negatif
534,2020-05-22,Noisy-le-Sec,quoi bon avoir un conseiller perso si il ne prend mme pas la peine de lire vos mails je ne sais pas pour lagence prcdente conseillre tait oprationnelle genre elle lisait mes mails aprs si les niveaux de service ne sont pas gaux dans une mme agence en fonction du conseiller dont vous hritez cest navrant,0.8295753598213196,Negatif
535,2021-05-22,Noisy-le-Sec,nikel le conseiller pris le temps de soccuper de mon dossier super gentil en plus ctais un jeune de ville de romainville super bien c des conseillers comme lui quon devrait recruter,0.9335188865661621,Positif
536,2022-05-22,Noisy-le-Sec,bonne accuel personnel conpetant surtout laisse certant conseiller tre long ne pas les mutes,0.6139256209135056,Positif
537,2018-05-23,Noisy-le-Sec,merci de prvenir que lagence de romainville nexiste plus et que vous ne recevez pas le public laprs midi sauf sur rendez vous ne se dplacera pas pour rien,0.6501957327127457,Negatif
538,2019-05-23,Noisy-le-Sec,je demand un rendezvous avec la personne qui gre les indemnits et elle refuse de recevoir incroyable,0.8738340735435486,Negatif
539,2021-05-22,Noisy-le-Sec,rception dune mise en demeure pour un trop peru alors que jai envoy les bons documents demands temps,0.8471792787313461,Negatif
540,2022-11-23,Noisy-le-Sec,je ne souhaite personne davoir affaire ple emploi,0.5871636718511581,Negatif
541,2020-05-22,Noisy-le-Sec,impossible de les joindre au tlphone ou par mail donc oblig dy aller sur place,0.7333774566650391,Negatif
542,2021-05-22,Noisy-le-Sec,trop hautain ils savent rien,0.9450432807207108,Negatif
543,2021-05-22,Noisy-le-Sec,trop bien,0.9292739629745483,Positif
544,2023-04-22,Paris,agence totalement dsorganise avec un fonctionnement chaotique vous change de conseiller sans vous prvenir tous les matinsvous vous retrouvez souvent devant des conseillers qui en savent moins que vous de lapproximation et de lincomptence tous les tages malheureusement une perte de temps pour le chercheur demploi qui ne doit pas compter sur ce ple emploi pour trouver du travail,0.7785767018795013,Negatif
545,2023-03-23,Paris,mon conseiller indemnisation n jamais rpondu mes mails la personne au tlphone est dsagrable je ne comprends pas qu une personne puisse travailler ple emploi alors qu elle est antipathique et nest pas comprhensive elle n est clairement pas la pour aider,0.9465043172240257,Negatif
546,2022-12-23,Paris,laccueil est trs trs ngative le personnel est nerveux agressif et pas prpar grer le flux de genspar contre les conseilleurs sont des bonnes personnes,0.5310873985290527,Neutre
547,2022-05-22,Paris,lincomptence incarn ici se sont les conseillers qui oublient les rendezvous quils vous fixentimpossible davoir quelquun au tlphone donc oblig de se dplacerla file dattente est interminable avant de pouvoir parler une personne de laccueil prvoyez toute la matine de plus dans un contexte dpidmie lagence est pleine craquer les gestes barrires sont peine respects,0.9264677464962006,Negatif
548,2022-05-22,Paris,je fais une demande de formation je suis dans lobligation de relancer le conseiller demande faite il plus dun moisils se trompent sur le calcul des fois je suis oblige de passer des heures au tlphone expliquer situation tout est rgl mais mois aprs rebelote je retrouve avec un trop peru norme et il faut tout recommencer jenvoie un mail pour signaler lanomalie mexplique que cest normalje ne savais pas qutre inscrit chez ple emploi relevait du parcours du combattant cest dj assez difficile de retrouver un emploi et en plus il faut soccuper des erreurs administratives dont ils sont loriginebon courage aux demandeurs demploi,0.8338328301906586,Negatif
549,2022-07-26,Paris,les agents font un travail difficile mais le jour je suis alle lagence tout le monde aimable et aide au mieux toute mon admiration et reconnaissance aux salaries,0.907165139913559,Positif
550,2021-05-22,Paris,ils envoient des mails pour des formations et lorsque lon fini toutes dmarches pour sinscrire nous rpond ple emploi ne prend pas en charge cette formation alors que les mails viennent deux rpondent systmatiquement ngativement aux devis de formation trs insatisfaite de ce service,0.9709805995225906,Negatif
551,2021-05-22,Paris,faire le pour savoir en est mon dossier dont je suis sans nouvelle depuis quatre mois et de sentendre dire je nen sais rien je ne suis pas ple emploi mais une plateforme dappels qui travaille pour ple emploi donc aller voir votre agence je dis cette personne que les agences proches de chez moi ne gre pas les csp et elle de rpondre ce nest pas mon problmeet moi jai un travail et elle raccroche vous avez dit service aux demandeurs demplois jai beau chercher je ne le trouve pas,0.7619310915470123,Negatif
552,2017-05-23,Paris,mme si comme toujours ya toujours trop de monde lorganisation du lieu permet un accueil rapide ensuite faut faire la queue la mise disposition des postes informatiques et le professionnalisme du personnel en font un lieu trs agrable cest propre ar bien organis et amnag,0.686326339840889,Positif
553,2021-05-22,Paris,une honte une chaine comme au mac donald et je pse mes motsaucune information sur les formations je reois des emails de proposition demploi pour faire un cap de cuisine alors que je suis maitre dhtel c est une blague j attend toujours rponse pour une aide au permis de conduire,0.9937696661800146,Negatif
554,2020-05-22,Paris,exprience nul les employs laccueil sont dsagrables ont leur parle gentiment et ils rpondent froidement surtout la jeune demoiselle laccueil et son collgue le chauve ils sont vraiment froid et dsagrable et rpondent de manire insolente au client revoyez votre politesse,0.9599937200546265,Negatif
555,2019-05-23,Paris,je suis venue car je suis en accident de travail et jai besoin davoir des informations pour changer de travail jai reue laccueil par un conseiller trs sympathique qui indiqu de minscrire en tant que catgorie puisque je suis salarie temps plein seulement lorsque je vais sur le site je ne peux pas minscrire en tant salarie temps plein je suis un peu et ne sais comment faire,0.43734848499298096,Neutre
556,2020-05-22,Paris,est livr nous mmes concernant les formations aucun accompagnement rendezvous demand par moimme et annul sans nouveau rendezvous programm il tellement de choses dire mais bref service mdiocre,0.9665655046701431,Negatif
557,2022-05-22,Paris,service catastrophique accueil trs dcevants avec aucun sens du respect envers les personnesne sont pas capable de rpondre vos questions et lorsque lon cherche avoir une rponse cherche un moyen pour ne plus vous rpondrea fuir,0.9914615526795387,Negatif
558,2019-05-23,Paris,un document demand depuis un aprs plusieurs dplacements demails de demandes de rdv et un coup de pression je ne sais pas quoi dire mais jai enfin mon rdv donc youpi et vive la france,0.6193775683641434,Positif
559,2018-05-23,Paris,au je nai mme pas attendu min rapidement pris en charge et jai reu de trs bon conseils sur mes projets davenir,0.5620914399623871,Positif
560,2020-05-22,Paris,vous arrivez mme inventer des faux emplois mais prcaire au final mais pour des entreprises fric entre les banques optimisation votre btp il plus rien de bon,0.8590337634086609,Negatif
561,2021-05-22,Paris,fuire la conseillre va tout faire pour vous dcourager et vous caser dans un mtier que vous naimez pas,0.698875904083252,Negatif
562,2017-05-23,Paris,quil ya des gens pour te renseigner mes pas beaucoup de temp taccorder et le matriel dont les ordi sont trs acessible,0.4354538321495056,Neutre
563,2022-08-25,Paris,agents attentifs bon accueil,0.8732483088970184,Positif
564,2020-05-22,Paris,cest immonde,0.9626016318798065,Negatif
565,2017-05-23,Paris,trop du monde,0.6918025314807892,Negatif
566,2019-05-23,Paris,atil un travail je nai pas trouv de travail en turquie tentons notre chance ici,0.568795770406723,Positif
567,2023-01-22,Taverny,bonjour une excellente anne je tiens remercier veronique loy et joel morin pour leur travail sur mon dossier en effet jai pu obtenir une formation au cap cuisine avec le module cration dentreprise et reconversion activ cra et activ projet lquipe est disponible et ractive ne baissez pas les bras tout est possible et encore plus pour cette anne,0.9901390001177788,Positif
568,2022-08-25,Taverny,prise de rendezvous impossible la plateforme conseiller qui ne suit pas vos mails et vous traite de menteur quand vous les appelez pour leurs notifier et qui raccrochent au nez quand vous essayer dexpliquer votre situationmerci de faire le ncessaire pour amliorer vos services,0.9621906504034996,Negatif
569,2022-05-22,Taverny,bonjouril est impossible de pouvoir sinscrire sur ple emploi et ce depuis plusieurs jours voir semaine cest vraiment navrant car cela va mobliger passer lagence il serait bien que vous puissiez faire quelque chose sur votre appli qui fonctionne trs mal,0.9655057191848755,Negatif
570,2021-05-22,Taverny,je demande pourquoi les conseillers ont choisi ce travail si ils nont pas envie daider les gens je rencontrai un problme au niveau de mon inscription et au bout de semaines toujours pas rgl jenvoi donc un mail conseillre dont je taierais son nom pour avoir de laide et elle rpond je fais pas les inscription moi daccord donc je fais comment etant donn que je nai pas didentifiant et que personne ne fais rien pour maider et le gros lot ce jour ou je lui demande un rdv pour une cration dentreprise et elle rpond les rdv se prennent par tlphone merciok donc clairement elle sert quoi jai hate de la rencontrer dites donc,0.859116792678833,Negatif
571,2022-05-22,Taverny,mesure dhygine respecter par le personnel qui est trs agrableil serais bien que les demandeur demploi soit plus aimable avec le personnel qui bien du courage de rester zenmerci nomie pour son aide sa gentillesse et sont aimabilitbon courage et merci toute lquipe,0.8155089318752289,Positif
572,2020-05-22,Taverny,agence agrable avec un bon accueil des conseillers performants qui rpondent rapidement mes demandes un grand merci monsieur pierron william qui fait preuve dune grande implication et dun rel sens de la relation humaine merci lquipe de taverny,0.9638990163803101,Positif
573,2020-05-22,Taverny,une agence qui ne correspond pas aux clichs que lon se fait de ple emploije souligne la prsence de conseillers attentifs ractifs et conscientieux permettant une efficacit remarquable,0.5718994289636612,Positif
574,2020-05-22,Taverny,lamabilit de la personne laccueil du juin pres midi est mettre la poubelle heureusement que dautre sont audessus de sont niveau vous avez besoin dun renseignement adress vous personne cest mieux en cinquante ans aucun service digne de ce nom,0.9809397980570793,Negatif
575,2019-05-23,Taverny,je suis surprise de lire des manifestations ngatives de cette agence licencie abs il pris le temps de rassurer et donner routes les informations dont javais besoin ils font preuve dhumanisme merci pour leur professionnalisme,0.9246675968170166,Positif
576,2022-05-22,Taverny,laccueil et la ractivit des quipes sont de trs bonnes qualitsnotamment mm noemiemerci pour les services rendus et la comprhension des diffrents problmes,0.9171452224254608,Positif
577,2019-05-23,Taverny,cest le pire des ple emploi tous avec le sourire tous bien habill mais quand il sagit de leurs comptences reste revoir ils ont une aisance leur poste qui fait qui vous rponde avec arrogance et beaucoup de va voir ailleurs si jy suis croire quils ont limmunit chez ple emploi sur ce je vais marrter l car il trop de choses dire,0.8829742968082428,Negatif
578,2020-05-22,Taverny,la dame un certain ge l acceuil n est vraiment pas aimable et dirai qu la drange quand lui demande un conseilparcontre un jeune garon qui occupe des ordinateurs en salle nous aide et de trs bonne volontc est le paradoxe,0.4669806733727455,Negatif
579,2020-05-22,Taverny,pour avoir souvent lagence de ple emploi taverny je peux affirm que le personnel est impliqu et nous accompagne jusquau bout de nos dmarche,0.9056325256824493,Positif
580,2018-05-23,Taverny,le pire pole emploi de tout les dpartements ils refusent de donner les allocations et une semaine aprs ils mont donner rdv je croyais quils mont trouver un travail mais non ctait pour mannoncer que jai un trop peru de,0.9502682685852051,Negatif
581,2020-05-22,Taverny,un grand merci pour samuell entretien tlphonique un accueil chaleureux et de bcp aide pour moi ainsi qu la direction du ple emploi taverny,0.9559155404567719,Positif
582,2020-05-22,Taverny,une conseillre au veronique loy elle aid comme aucun conseiller ne la fait jusqu prsent il en faudrait plus comme elle,0.7120984792709351,Positif
